ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m,correction_available,correction_quality,correction_age_sec,correction_sequence_id,gnss_noise_std_m,mission_viability,scenario
1780475626.0486,0.0161,-0.0010,50.2232,,,,,,,0.0000,0.0000,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000,,,,,,,compound_disaster
1780475626.1484,0.0147,0.0005,50.2248,39.98098598,116.34400555,101.3489,39.98097370,116.34401673,98.2700,1.9773,3.7908,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000,True,0.9500,0.0000,0,1.5000,APPROACH_VIABLE,compound_disaster
1780475626.2486,0.0139,0.0015,50.2255,39.98099574,116.34400242,100.1996,39.98100024,116.34399987,100.2481,0.5123,0.0435,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,0,1.5000,LANDING_VIABLE,compound_disaster
1780475626.3485,0.0132,0.0025,50.2261,39.98101520,116.34400132,100.9268,39.98100011,116.34399986,100.1967,1.8332,0.0402,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,1,1.5000,LANDING_VIABLE,compound_disaster
1780475626.4485,0.0127,0.0035,50.2267,39.98099935,116.34401560,99.9488,39.98100035,116.34399992,100.2215,1.3486,0.0422,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,1,1.5000,LANDING_VIABLE,compound_disaster
1780475626.5484,0.0124,0.0046,50.2273,39.98099529,116.34399262,101.0251,39.98100014,116.34400028,100.2396,1.1530,0.0210,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,2,1.5000,LANDING_VIABLE,compound_disaster
1780475626.6485,0.0123,0.0057,50.2280,39.98099456,116.34403781,99.4589,39.98100021,116.34399986,100.2611,3.3589,0.0457,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,2,1.5000,LANDING_VIABLE,compound_disaster
1780475626.7485,0.0123,0.0069,50.2288,39.98098873,116.34399814,98.9912,39.98100025,116.34400037,100.2443,1.7739,0.0338,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,3,1.5000,LANDING_VIABLE,compound_disaster
1780475626.8485,0.0125,0.0080,50.2298,39.98100319,116.34398844,100.4038,39.98100030,116.34400022,100.2355,1.0717,0.0278,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,3,1.5000,LANDING_VIABLE,compound_disaster
1780475626.9485,0.0129,0.0092,50.2309,39.98100098,116.34401209,100.6634,39.98099968,116.34400037,100.2202,1.1115,0.0486,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,4,1.5000,LANDING_VIABLE,compound_disaster
1780475627.0485,0.0134,0.0105,50.2320,39.98099147,116.34399188,99.8181,39.98099985,116.34400068,100.2599,1.2596,0.0594,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,4,1.5000,LANDING_VIABLE,compound_disaster
1780475627.1485,0.0139,0.0119,50.2331,39.98099558,116.34397056,100.4761,39.98100029,116.34400036,100.2558,2.5854,0.0365,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,5,1.5000,LANDING_VIABLE,compound_disaster
1780475627.2485,0.0144,0.0133,50.2341,39.98099388,116.34399403,101.5200,39.98099976,116.34400010,100.1991,1.5527,0.0515,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,5,1.5000,LANDING_VIABLE,compound_disaster
1780475627.3485,0.0148,0.0149,50.2352,39.98100682,116.34398400,100.4477,39.98100000,116.34400041,100.2389,1.5824,0.0248,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,6,1.5000,LANDING_VIABLE,compound_disaster
1780475627.4485,0.0150,0.0165,50.2364,39.98099597,116.34401117,100.9204,39.98100004,116.34399994,100.2238,1.2511,0.0254,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,6,1.5000,LANDING_VIABLE,compound_disaster
1780475627.5486,0.0150,0.0183,50.2376,39.98100671,116.34397915,99.5323,39.98100028,116.34400018,100.2498,2.0608,0.0197,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,7,1.5000,LANDING_VIABLE,compound_disaster
1780475627.6485,0.0147,0.0201,50.2388,39.98099884,116.34401188,99.6026,39.98099971,116.34400015,100.1942,1.1921,0.0667,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,7,1.5000,LANDING_VIABLE,compound_disaster
1780475627.7485,0.0140,0.0221,50.2401,39.98098674,116.34397691,100.8384,39.98100008,116.34399985,100.2778,2.5561,0.0488,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,8,1.5000,LANDING_VIABLE,compound_disaster
1780475627.8485,0.0130,0.0243,50.2415,39.98101014,116.34399390,98.8397,39.98099994,116.34400009,100.2299,1.8630,0.0309,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,8,1.5000,LANDING_VIABLE,compound_disaster
1780475627.9485,0.0115,0.0265,50.2430,39.98097694,116.34401493,100.8931,39.98100006,116.34400024,100.1981,2.9541,0.0474,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,9,1.5000,LANDING_VIABLE,compound_disaster
1780475628.0485,0.0096,0.0288,50.2444,39.98099310,116.34400140,100.5920,39.98100067,116.34400014,100.2358,0.8743,0.0486,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,9,1.5000,LANDING_VIABLE,compound_disaster
1780475628.1485,0.0073,0.0312,50.2458,39.98100267,116.34398211,100.5744,39.98100048,116.34400059,100.2551,1.5932,0.0490,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,10,1.5000,LANDING_VIABLE,compound_disaster
1780475628.2485,0.0046,0.0336,50.2471,39.98098426,116.34402582,99.2862,39.98100017,116.34399976,100.2045,2.9864,0.0511,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,10,1.5000,LANDING_VIABLE,compound_disaster
1780475628.3486,0.0016,0.0359,50.2481,39.98099731,116.34401122,98.0409,39.98100039,116.34399970,100.2722,2.4261,0.0406,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,11,1.5000,LANDING_VIABLE,compound_disaster
1780475628.4485,-0.0015,0.0380,50.2487,39.98103959,116.34403513,100.8697,39.98099975,116.34399967,100.2561,5.3349,0.0710,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,11,1.5000,LANDING_VIABLE,compound_disaster
1780475628.5485,-0.0049,0.0402,50.2489,39.98099474,116.34398569,99.3305,39.98100063,116.34399993,100.2534,1.6487,0.0326,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,12,1.5000,LANDING_VIABLE,compound_disaster
1780475628.6485,-0.0082,0.0421,50.2487,39.98098641,116.34399715,97.7369,39.98100035,116.34399977,100.3019,2.9631,0.0550,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,12,1.5000,LANDING_VIABLE,compound_disaster
1780475628.7485,-0.0115,0.0438,50.2480,39.98101362,116.34400219,99.4997,39.98100012,116.34399949,100.2269,1.6650,0.0507,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,13,1.5000,LANDING_VIABLE,compound_disaster
1780475628.8485,-0.0144,0.0453,50.2470,39.98098933,116.34403729,101.5057,39.98100064,116.34399955,100.2595,3.6460,0.0406,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,13,1.5000,LANDING_VIABLE,compound_disaster
1780475628.9484,-0.0179,0.0470,50.2451,39.98099986,116.34399708,99.2648,39.98100028,116.34399999,100.2102,1.0117,0.0414,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,14,1.5000,LANDING_VIABLE,compound_disaster
1780475629.0484,-0.0201,0.0480,50.2434,39.98100275,116.34397732,102.6138,39.98100039,116.34399985,100.2537,3.0581,0.0105,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,14,1.5000,LANDING_VIABLE,compound_disaster
1780475629.1484,-0.0216,0.0489,50.2416,39.98100339,116.34402273,99.6270,39.98100055,116.34400015,100.2895,2.0799,0.0582,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,15,1.5000,LANDING_VIABLE,compound_disaster
1780475629.2484,-0.0226,0.0496,50.2396,39.98098394,116.34400297,98.1893,39.98100090,116.34400033,100.2362,2.7678,0.0718,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,15,1.5000,LANDING_VIABLE,compound_disaster
1780475629.3484,-0.0230,0.0501,50.2378,39.98102014,116.34399300,98.5791,39.98100062,116.34399942,100.2278,2.8095,0.0351,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,16,1.5000,LANDING_VIABLE,compound_disaster
1780475629.4485,-0.0227,0.0507,50.2360,39.98099825,116.34399964,100.7442,39.98100047,116.34400023,100.2571,0.5626,0.0465,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,16,1.5000,LANDING_VIABLE,compound_disaster
1780475629.5484,-0.0219,0.0512,50.2343,39.98099980,116.34396368,98.9711,39.98100022,116.34399931,100.2260,3.3260,0.0462,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,17,1.5000,LANDING_VIABLE,compound_disaster
1780475629.6484,-0.0205,0.0518,50.2327,39.98098259,116.34401585,100.2802,39.98100037,116.34399957,100.2644,2.4183,0.0348,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,17,1.5000,LANDING_VIABLE,compound_disaster
1780475629.7485,-0.0188,0.0524,50.2314,39.98101849,116.34400922,100.0010,39.98100040,116.34399951,100.2400,2.1748,0.0231,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,18,1.5000,LANDING_VIABLE,compound_disaster
1780475629.8485,-0.0166,0.0531,50.2301,39.98098586,116.34400289,100.3671,39.98100115,116.34399986,100.2877,1.6536,0.0945,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,18,1.5000,LANDING_VIABLE,compound_disaster
1780475629.9485,-0.0141,0.0538,50.2290,39.98099660,116.34398480,98.0350,39.98100056,116.34399960,100.2663,2.5773,0.0414,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,19,1.5000,LANDING_VIABLE,compound_disaster
1780475630.0485,-0.0113,0.0545,50.2280,39.98099167,116.34398701,97.0081,39.98100020,116.34399978,100.2131,3.5402,0.0359,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,19,1.5000,LANDING_VIABLE,compound_disaster
1780475630.1485,-0.0086,0.0550,50.2272,39.98099922,116.34398445,97.5914,39.98100106,116.34399935,100.1894,2.9498,0.0867,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,20,1.5000,LANDING_VIABLE,compound_disaster
1780475630.2485,-0.0056,0.0556,50.2264,39.98102525,116.34398061,104.5848,39.98100040,116.34399949,100.2374,5.4118,0.0382,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,20,1.5000,LANDING_VIABLE,compound_disaster
1780475630.3485,-0.0025,0.0559,50.2258,39.98098720,116.34403033,99.8585,39.98100062,116.34400021,100.2151,3.0084,0.0290,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,21,1.5000,LANDING_VIABLE,compound_disaster
1780475630.4485,0.0006,0.0561,50.2255,39.98098198,116.34399762,99.8686,39.98100056,116.34399988,100.2092,2.1027,0.0197,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,21,1.5000,LANDING_VIABLE,compound_disaster
1780475630.5485,0.0036,0.0561,50.2252,39.98101415,116.34400830,100.4586,39.98100052,116.34400013,100.2255,1.6918,0.0107,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,22,1.5000,LANDING_VIABLE,compound_disaster
1780475630.6485,0.0069,0.0559,50.2250,39.98100477,116.34398735,100.0793,39.98100093,116.34400078,100.2368,1.1909,0.0794,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,22,1.5000,LANDING_VIABLE,compound_disaster
1780475630.7485,0.0102,0.0555,50.2249,39.98098551,116.34398666,102.0118,39.98100063,116.34400017,100.1727,2.6994,0.0549,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,23,1.5000,LANDING_VIABLE,compound_disaster
1780475630.8485,0.0135,0.0548,50.2248,39.98100662,116.34401643,98.5593,39.98100057,116.34399995,100.2265,2.2747,0.0163,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,23,1.5000,LANDING_VIABLE,compound_disaster
1780475630.9485,0.0168,0.0541,50.2246,39.98099910,116.34399502,99.8468,39.98100089,116.34400021,100.1478,0.5992,0.0889,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,24,1.5000,LANDING_VIABLE,compound_disaster
1780475631.0485,0.0203,0.0530,50.2245,39.98100286,116.34399603,100.6686,39.98100001,116.34400007,100.2345,0.6273,0.0548,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,24,1.5000,LANDING_VIABLE,compound_disaster
1780475631.1485,0.0237,0.0518,50.2243,39.98097981,116.34403061,101.5202,39.98100046,116.34400012,100.1929,3.6995,0.0331,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,25,1.5000,LANDING_VIABLE,compound_disaster
1780475631.2485,0.0270,0.0504,50.2239,39.98101798,116.34399440,101.0983,39.98100078,116.34400089,100.2374,2.1951,0.0642,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,25,1.5000,LANDING_VIABLE,compound_disaster
1780475631.3485,0.0300,0.0489,50.2234,39.98100637,116.34403098,101.4659,39.98100047,116.34400021,100.2030,2.9697,0.0228,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,26,1.5000,LANDING_VIABLE,compound_disaster
1780475631.4485,0.0329,0.0471,50.2227,39.98098456,116.34401775,101.3969,39.98100076,116.34400028,100.2459,2.5893,0.0421,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,26,1.5000,LANDING_VIABLE,compound_disaster
1780475631.5486,0.0354,0.0452,50.2220,39.98101027,116.34403240,97.8647,39.98100011,116.34400036,100.2072,3.7710,0.0385,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,27,1.5000,LANDING_VIABLE,compound_disaster
1780475631.6485,0.0376,0.0430,50.2212,39.98100900,116.34402699,99.1736,39.98100041,116.34400006,100.1855,2.6744,0.0475,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,27,1.5000,LANDING_VIABLE,compound_disaster
1780475631.7485,0.0392,0.0407,50.2205,39.98100459,116.34398864,101.9542,39.98099977,116.34400065,100.2303,2.0581,0.0717,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,28,1.5000,LANDING_VIABLE,compound_disaster
1780475631.8485,0.0406,0.0380,50.2199,39.98100594,116.34400173,102.6448,39.98100021,116.34399973,100.2382,2.5049,0.0668,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,28,1.5000,LANDING_VIABLE,compound_disaster
1780475631.9486,0.0415,0.0350,50.2194,39.98102023,116.34397266,100.7724,39.98100019,116.34400077,100.2443,3.2917,0.0392,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,29,1.5000,LANDING_VIABLE,compound_disaster
1780475632.0485,0.0419,0.0318,50.2190,39.98100345,116.34401928,100.5710,39.98100008,116.34400058,100.2150,1.6776,0.0275,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,29,1.5000,LANDING_VIABLE,compound_disaster
1780475632.1485,0.0420,0.0285,50.2186,39.98100545,116.34399781,101.7187,39.98100025,116.34400012,100.2634,1.6224,0.0548,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,30,1.5000,LANDING_VIABLE,compound_disaster
1780475632.2484,0.0415,0.0236,50.2181,39.98098918,116.34398742,100.5221,39.98100026,116.34400079,100.2585,1.6904,0.0472,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,30,1.5000,LANDING_VIABLE,compound_disaster
1780475632.3484,0.0407,0.0196,50.2179,39.98101155,116.34401555,101.0493,39.98100016,116.34400130,100.1580,1.9842,0.0923,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,31,1.5000,LANDING_VIABLE,compound_disaster
1780475632.4484,0.0396,0.0156,50.2176,39.98099401,116.34402869,100.3797,39.98099974,116.34400094,100.1803,2.5076,0.0726,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,31,1.5000,LANDING_VIABLE,compound_disaster
1780475632.5484,0.0384,0.0115,50.2173,39.98098944,116.34397231,100.8770,39.98100021,116.34400065,100.1752,2.7610,0.0460,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,32,1.5000,LANDING_VIABLE,compound_disaster
1780475632.6485,0.0371,0.0077,50.2171,39.98100084,116.34395983,99.5097,39.98100029,116.34400061,100.2215,3.5376,0.0255,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,32,1.5000,LANDING_VIABLE,compound_disaster
1780475632.7485,0.0357,0.0037,50.2168,39.98100316,116.34401380,101.0122,39.98100002,116.34400019,100.2230,1.4319,0.0226,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,33,1.5000,LANDING_VIABLE,compound_disaster
1780475632.8484,0.0342,-0.0000,50.2164,39.98099473,116.34401485,100.9985,39.98100000,116.34400032,100.2417,1.5732,0.0264,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,33,1.5000,LANDING_VIABLE,compound_disaster
1780475632.9485,0.0327,-0.0036,50.2160,39.98098253,116.34396535,97.9932,39.98099982,116.34399958,100.2389,4.2027,0.0763,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,34,1.5000,LANDING_VIABLE,compound_disaster
1780475633.0485,0.0313,-0.0069,50.2155,39.98100263,116.34399537,101.8499,39.98099995,116.34400085,100.2566,1.7146,0.0569,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,34,1.5000,LANDING_VIABLE,compound_disaster
1780475633.1485,0.0298,-0.0101,50.2149,39.98098865,116.34400199,99.3239,39.98099970,116.34399985,100.2048,1.5466,0.0529,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,35,1.5000,LANDING_VIABLE,compound_disaster
1780475633.2485,0.0286,-0.0131,50.2142,39.98102310,116.34401448,98.1417,39.98099963,116.34400049,100.2292,3.5233,0.0363,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,35,1.5000,LANDING_VIABLE,compound_disaster
1780475633.3486,0.0275,-0.0160,50.2133,39.98097521,116.34399803,101.6067,39.98099974,116.34400012,100.1821,3.0855,0.0402,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,36,1.5000,LANDING_VIABLE,compound_disaster
1780475633.4485,0.0266,-0.0185,50.2124,39.98100562,116.34398882,99.9295,39.98099995,116.34400044,100.2530,1.2065,0.0422,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,36,1.5000,LANDING_VIABLE,compound_disaster
1780475633.5484,0.0259,-0.0209,50.2113,39.98097993,116.34399428,101.8132,39.98100013,116.34400019,100.2239,2.7811,0.0367,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,37,1.5000,LANDING_VIABLE,compound_disaster
1780475633.6485,0.0255,-0.0231,50.2102,39.98100451,116.34399800,103.1378,39.98099983,116.34400103,100.2161,2.9794,0.0625,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,37,1.5000,LANDING_VIABLE,compound_disaster
1780475633.7485,0.0252,-0.0251,50.2091,39.98098840,116.34401922,100.7098,39.98099988,116.34400029,100.1852,2.1130,0.0267,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,38,1.5000,LANDING_VIABLE,compound_disaster
1780475633.8485,0.0251,-0.0269,50.2081,39.98097184,116.34397234,98.5330,39.98099970,116.34400013,100.2672,4.2618,0.0604,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,38,1.5000,LANDING_VIABLE,compound_disaster
1780475633.9485,0.0251,-0.0286,50.2071,39.98098679,116.34401974,100.7297,39.98099968,116.34400015,100.2137,2.2598,0.0159,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,39,1.5000,LANDING_VIABLE,compound_disaster
1780475634.0485,0.0249,-0.0302,50.2062,39.98099517,116.34401118,101.8029,39.98099974,116.34399989,100.2850,1.9152,0.0851,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,39,1.5000,LANDING_VIABLE,compound_disaster
1780475634.1485,0.0247,-0.0317,50.2054,39.98101904,116.34400422,100.3435,39.98099971,116.34400050,100.2011,2.1800,0.0182,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,40,1.5000,LANDING_VIABLE,compound_disaster
1780475634.2485,0.0242,-0.0329,50.2047,39.98100551,116.34398658,98.9281,39.98100001,116.34400052,100.2164,1.8480,0.0397,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,40,1.5000,LANDING_VIABLE,compound_disaster
1780475634.3486,0.0235,-0.0341,50.2039,39.98100582,116.34399525,99.7416,39.98099921,116.34400061,100.1946,0.9287,0.0625,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,41,1.5000,LANDING_VIABLE,compound_disaster
1780475634.4485,0.0224,-0.0351,50.2033,39.98097955,116.34396527,102.2497,39.98099950,116.34400059,100.1589,4.2582,0.0567,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,41,1.5000,LANDING_VIABLE,compound_disaster
1780475634.5485,0.0210,-0.0360,50.2026,39.98099236,116.34394813,103.8339,39.98099953,116.34400042,100.2172,5.7983,0.0254,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,42,1.5000,LANDING_VIABLE,compound_disaster
1780475634.6485,0.0193,-0.0365,50.2021,39.98099567,116.34397280,100.3519,39.98099989,116.34400022,100.2130,2.3882,0.0260,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,42,1.5000,LANDING_VIABLE,compound_disaster
1780475634.7484,0.0172,-0.0369,50.2018,39.98099040,116.34401198,101.5489,39.98099941,116.34400080,100.1755,1.9710,0.0628,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,43,1.5000,LANDING_VIABLE,compound_disaster
1780475634.8485,0.0148,-0.0369,50.2015,39.98099709,116.34402369,102.3075,39.98100006,116.34400005,100.2057,2.9208,0.0458,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,43,1.5000,LANDING_VIABLE,compound_disaster
1780475634.9485,0.0122,-0.0367,50.2014,39.98102075,116.34400472,99.6589,39.98099955,116.34399984,100.2151,2.4399,0.0341,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,44,1.5000,LANDING_VIABLE,compound_disaster
1780475635.0485,0.0096,-0.0362,50.2013,39.98100826,116.34397261,99.3932,39.98099903,116.34400055,100.1778,2.6615,0.0831,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,44,1.5000,LANDING_VIABLE,compound_disaster
1780475635.1490,0.0066,-0.0354,50.2013,39.98098854,116.34397046,100.5728,39.98099961,116.34400005,100.1966,2.8414,0.0105,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,45,1.5000,LANDING_VIABLE,compound_disaster
1780475635.2485,0.0036,-0.0344,50.2013,39.98098609,116.34400365,101.2616,39.98099979,116.34400031,100.2180,1.8724,0.0284,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,45,1.5000,LANDING_VIABLE,compound_disaster
1780475635.3486,0.0005,-0.0333,50.2013,39.98102711,116.34400525,100.0707,39.98099949,116.34399993,100.1703,3.0876,0.0394,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,46,1.5000,LANDING_VIABLE,compound_disaster
1780475635.4485,-0.0025,-0.0321,50.2011,39.98098772,116.34397812,100.0952,39.98099971,116.34400012,100.1783,2.2964,0.0251,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,46,1.5000,LANDING_VIABLE,compound_disaster
1780475635.5484,-0.0066,-0.0304,50.2008,39.98100967,116.34401580,99.9617,39.98099986,116.34399974,100.2068,1.7637,0.0262,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,47,1.5000,LANDING_VIABLE,compound_disaster
1780475635.6484,-0.0096,-0.0292,50.2004,39.98099881,116.34397446,100.5939,39.98099978,116.34399961,100.1572,2.2098,0.0516,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,47,1.5000,LANDING_VIABLE,compound_disaster
1780475635.7484,-0.0125,-0.0281,50.1998,39.98101655,116.34402338,99.8216,39.98099909,116.34400002,100.1657,2.7685,0.0809,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,48,1.5000,LANDING_VIABLE,compound_disaster
1780475635.8484,-0.0154,-0.0271,50.1991,39.98098530,116.34399469,101.2714,39.98099943,116.34400056,100.1747,1.9821,0.0739,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,48,1.5000,LANDING_VIABLE,compound_disaster
1780475635.9485,-0.0180,-0.0263,50.1984,39.98102147,116.34400396,98.3656,39.98100025,116.34399991,100.1496,3.0540,0.0741,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,49,1.5000,LANDING_VIABLE,compound_disaster
1780475636.0484,-0.0207,-0.0256,50.1977,39.98099406,116.34397726,99.4176,39.98099983,116.34400007,100.1452,2.1694,0.0590,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,49,1.5000,LANDING_VIABLE,compound_disaster
1780475636.1496,-0.0234,-0.0249,50.1970,39.98099199,116.34400882,102.1094,39.98099960,116.34399954,100.2139,2.2367,0.0313,1.5000,0.0330,97.80,3,RTK_FIXED,0.0330,True,0.9500,0.0000,50,1.5000,LANDING_VIABLE,compound_disaster
