ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1779127714.3784,4.0004,0.0000,30.0000,39.98099848,116.34416345,77.0464,39.98099980,116.34416982,79.9683,1.9586,0.0939,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.3893,50.0000,15.4991,30.0000,39.98098041,116.34404278,80.8006,39.98100025,116.34404658,79.9464,1.8630,1.5441,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.4783,4.5001,0.0000,30.0000,39.98102930,116.34419292,80.5090,39.98100002,116.34417554,79.9894,3.6083,0.0280,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.4894,50.0000,15.9995,30.0000,39.98100388,116.34406840,77.6333,39.98100026,116.34405314,80.0449,2.7509,0.0628,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.5784,5.0002,0.0000,30.0000,39.98100226,116.34418773,79.3252,39.98099994,116.34418220,80.0040,0.8846,0.0427,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.5894,50.0000,16.4996,30.0000,39.98098398,116.34408435,79.0404,39.98099475,116.34404232,77.9350,2.9864,2.5569,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127714.6785,5.5008,0.0000,30.0000,39.98100259,116.34417994,80.8649,39.98099975,116.34418768,80.0551,1.1206,0.0625,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.6894,50.0000,16.9996,30.0000,39.98099161,116.34407034,80.6363,39.98099995,116.34406458,79.9912,1.2352,0.0128,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.7783,5.9998,0.0000,30.0000,39.98096423,116.34421721,81.2222,39.98099981,116.34419389,79.9582,4.6327,0.0605,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.7895,50.0000,17.4999,30.0000,39.98098604,116.34406755,77.4880,39.98099928,116.34406179,82.6519,2.9631,2.7516,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127714.8784,6.5003,0.0000,30.0000,39.98096657,116.34420944,80.5442,39.98099979,116.34419945,79.9630,3.8590,0.0461,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.8896,50.0000,18.0002,30.0000,39.98098893,116.34411363,81.2577,39.98100003,116.34407581,80.0079,1.2508,0.0344,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127714.9783,6.9998,0.0000,30.0000,39.98118264,116.34460155,78.7901,39.98117079,116.34458593,79.9727,1.2508,0.0344,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.9897,50.0000,18.5007,30.0000,39.98116080,116.34459328,78.2233,39.98100022,116.34421657,80.0457,1.9464,0.0465,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.0783,7.4998,0.0000,30.0000,39.98099628,116.34422676,79.4037,39.98100044,116.34421710,79.9869,0.2248,0.0853,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.0894,50.0000,18.9995,30.0000,39.98099720,116.34424422,81.0507,39.98099984,116.34409407,80.0284,1.5770,0.0372,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.1784,8.0002,0.0000,30.0000,39.98098611,116.34407645,84.7217,39.98100006,116.34409419,80.0694,1.7313,0.0766,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.1894,50.0000,19.4995,30.0000,39.98098112,116.34409565,80.1547,39.98117541,116.34458605,80.0312,2.1755,0.0365,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127714.9032,17.4999,0.0000,30.0000,39.98098897,116.34421743,79.8523,39.98115557,116.34459401,78.1616,1.8101,0.0557,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127715.0035,18.0012,0.0000,30.0000,39.98100233,116.34405959,82.3686,39.98099840,116.34408487,80.4287,1.0117,2.0720,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.1032,18.5000,0.0000,30.0000,39.98116915,116.34460913,79.3836,39.98117197,116.34460562,82.3036,3.0581,0.5226,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.2031,18.9995,0.0000,30.0000,39.98098350,116.34409114,77.9478,39.98102323,116.34411695,79.7307,2.0799,2.9110,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.2784,8.5003,0.0000,30.0000,39.98099613,116.34420773,77.8048,39.98100425,116.34421235,81.8088,2.5773,2.0690,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.2893,50.0000,19.9990,30.0000,39.98100052,116.34404787,80.3264,39.98100013,116.34409965,80.0033,4.4294,0.0154,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.3032,19.4996,0.0000,30.0000,39.98117838,116.34457075,77.3634,39.98118020,116.34458655,80.0347,2.4835,0.0378,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.3783,8.9998,0.0000,30.0000,39.98102475,116.34420931,84.3576,39.98099997,116.34422907,80.0289,5.4118,1.9120,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.3895,50.0000,20.4997,30.0000,39.98098670,116.34413591,79.6321,39.98100025,116.34410577,80.0318,3.2733,0.0475,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.4032,19.9996,0.0000,30.0000,39.98116780,116.34455594,78.0761,39.98118425,116.34458626,80.0735,3.6966,0.0747,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.4783,9.5001,0.0000,30.0000,39.98101041,116.34423286,80.2413,39.98100004,116.34423470,80.0330,1.1916,0.0392,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.4895,50.0000,20.9998,30.0000,39.98100426,116.34409868,79.8541,39.98102120,116.34414818,80.5788,1.1909,3.9702,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127715.5032,20.5000,0.0000,30.0000,39.98122503,116.34456791,79.9723,39.98118885,116.34458609,80.0245,4.3399,0.0338,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.5784,10.0004,0.0000,30.0000,39.98098204,116.34426036,80.8042,39.98099975,116.34424023,80.0014,2.7503,0.0290,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.5894,50.0000,21.4995,30.0000,39.98101244,116.34408539,79.5640,39.98099996,116.34411707,79.9950,3.0803,0.0157,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.6033,21.0003,0.0000,30.0000,39.98118670,116.34459164,79.6096,39.98119322,116.34458655,79.9463,0.6273,2.7381,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.6784,10.5003,0.0000,30.0000,39.98097933,116.34427657,81.2957,39.98099917,116.34424042,78.4207,3.6995,1.6570,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.6894,50.0000,21.9996,30.0000,39.98099305,116.34412091,81.7551,39.98101587,116.34415356,80.6586,1.9273,0.0747,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.7033,21.5002,0.0000,30.0000,39.98120573,116.34460294,75.8669,39.98119852,116.34458095,78.9539,2.9697,1.1412,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.7784,11.0005,0.0000,30.0000,39.98101207,116.34425566,80.2090,39.98101578,116.34424870,81.1263,2.5893,2.1064,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.7894,50.0000,22.4994,30.0000,39.98099463,116.34414466,78.3541,39.98100016,116.34412896,80.0278,2.2041,0.0329,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.8032,21.9998,0.0000,30.0000,39.98121071,116.34461274,78.9516,39.98120256,116.34456834,78.1752,2.6744,2.3758,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.8783,11.4997,0.0000,30.0000,39.98103840,116.34425831,77.7442,39.98099964,116.34425729,80.0180,4.8334,0.0195,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.8895,50.0000,22.9998,30.0000,39.98100695,116.34411782,79.1982,39.98100026,116.34413431,80.0199,1.8285,0.0552,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.9032,22.4995,0.0000,30.0000,39.98122650,116.34455836,80.5525,39.98119892,116.34460106,81.2206,3.2917,1.9586,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127715.9785,12.0006,0.0000,30.0000,39.98099962,116.34425792,80.1720,39.98099964,116.34426386,80.0147,0.5294,0.0436,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127715.9895,50.0000,23.4998,30.0000,39.98100918,116.34412002,78.4027,39.98099999,116.34414023,79.9985,2.5894,0.0390,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.0034,23.0006,0.0000,30.0000,39.98119907,116.34458799,80.3042,39.98121142,116.34458627,80.0056,1.3820,0.0365,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.0784,12.5004,0.0000,30.0000,39.98098185,116.34425910,77.7046,39.98099724,116.34431058,76.9947,1.9842,4.6170,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.0894,50.0000,23.9996,30.0000,39.98099765,116.34415104,81.0774,39.98099939,116.34414685,80.0310,1.1729,0.0791,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.1033,23.5003,0.0000,30.0000,39.98120489,116.34455801,80.6595,39.98121931,116.34459539,77.8809,2.7610,2.2980,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.1784,13.0006,0.0000,30.0000,39.98100073,116.34423488,79.2923,39.98100003,116.34427581,80.0151,3.5376,1.2753,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.1894,50.0000,24.4995,30.0000,39.98098570,116.34416277,79.6727,39.98099983,116.34415244,79.9861,1.8502,0.0238,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.2033,24.0001,0.0000,30.0000,39.98120673,116.34454274,79.3094,39.98122023,116.34458682,79.9832,1.5732,1.3185,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.2784,13.5004,0.0000,30.0000,39.98100595,116.34426919,76.1404,39.98099086,116.34424033,81.1242,4.2027,3.8147,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.2893,50.0000,24.9990,30.0000,39.98100734,116.34417274,77.8428,39.98099907,116.34418162,82.0304,1.7146,2.8459,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.3032,24.4999,0.0000,30.0000,39.98121328,116.34458779,79.1084,39.98121260,116.34456013,79.4630,1.8104,0.0257,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127716.3784,14.0003,0.0000,30.0000,39.98102319,116.34430135,77.9267,39.98098598,116.34429413,80.7120,3.5233,1.8139,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.3895,50.0000,25.4997,30.0000,39.98097533,116.34416183,81.3924,39.98100041,116.34416409,80.0121,3.3938,0.0621,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.4031,24.9995,0.0000,30.0000,39.98123483,116.34457466,79.7161,39.98122951,116.34458684,79.9724,1.2065,2.1124,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.4783,14.5001,0.0000,30.0000,39.98101042,116.34426742,80.8159,39.98099971,116.34429352,80.0217,2.6079,0.0536,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.4895,50.0000,25.9997,30.0000,39.98100840,116.34415712,79.9443,39.98100012,116.34417066,79.9906,1.4428,0.0593,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.5033,25.5001,0.0000,30.0000,39.98122216,116.34460509,80.4996,39.98123399,116.34458684,79.9947,2.1130,1.3364,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.5783,15.0000,0.0000,30.0000,39.98102764,116.34431125,81.8553,39.98099998,116.34429884,79.9485,3.7434,0.0524,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.5894,50.0000,26.4994,30.0000,39.98098704,116.34419530,80.5216,39.98099617,116.34416869,80.2780,2.2598,0.7950,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.6032,25.9996,0.0000,30.0000,39.98123348,116.34459706,81.5958,39.98123819,116.34458590,80.0397,1.9152,4.2564,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.6784,15.5005,0.0000,30.0000,39.98100443,116.34431144,81.3695,39.98100010,116.34430470,79.9795,1.5615,0.0555,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.6895,50.0000,27.0001,30.0000,39.98100902,116.34420829,76.9964,39.98100020,116.34418147,79.9880,3.8946,0.0334,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.7033,26.5003,0.0000,30.0000,39.98126758,116.34461150,79.1146,39.98124245,116.34458580,79.9874,0.9287,3.1256,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127716.7784,16.0003,0.0000,30.0000,39.98099258,116.34433724,79.5147,39.98100026,116.34431039,79.9766,4.2582,2.8368,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.7894,50.0000,27.4992,30.0000,39.98102491,116.34418472,79.6321,39.98099996,116.34418791,79.9447,2.8083,0.0623,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.8032,26.9996,0.0000,30.0000,39.98124492,116.34458143,79.7849,39.98124720,116.34458594,80.0221,0.5146,0.0351,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.8784,16.5004,0.0000,30.0000,39.98099577,116.34431115,78.4240,39.98099993,116.34431641,79.9157,1.9710,3.1402,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127716.8896,50.0000,28.0002,30.0000,39.98102683,116.34418290,79.4567,39.98101961,116.34418566,80.1972,2.9208,2.2898,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.9033,27.5002,0.0000,30.0000,39.98124806,116.34459204,79.0520,39.98125124,116.34458587,79.9733,1.1395,0.0492,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127716.9783,16.9997,0.0000,30.0000,39.98100859,116.34429486,79.1918,39.98096774,116.34434258,78.8202,2.6615,4.1538,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127716.9895,50.0000,28.4998,30.0000,39.98099668,116.34421259,80.6179,39.98100006,116.34419997,80.0683,1.3434,0.0898,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.0033,28.0004,0.0000,30.0000,39.98124243,116.34458974,81.0603,39.98126120,116.34459782,80.8348,1.8724,1.4207,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.0784,17.5005,0.0000,30.0000,39.98100554,116.34436699,77.1498,39.98100012,116.34432803,79.9974,4.4069,0.0274,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.0895,50.0000,28.9998,30.0000,39.98099349,116.34420895,79.7995,39.98100037,116.34420552,79.9619,0.8186,0.0642,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.1033,28.5002,0.0000,30.0000,39.98127047,116.34460200,79.7605,39.98126790,116.34457469,80.2820,1.7637,1.3097,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.1784,18.0001,0.0000,30.0000,39.98098981,116.34432913,81.5544,39.98100256,116.34431830,77.8178,1.9705,0.0369,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.1894,50.0000,29.4995,30.0000,39.98100059,116.34419989,79.3143,39.98100015,116.34421102,79.9540,2.7685,4.0464,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.2033,29.0005,0.0000,30.0000,39.98125055,116.34458100,81.0716,39.98126500,116.34458647,80.0121,2.6094,0.0281,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.2783,18.5001,0.0000,30.0000,39.98101452,116.34433820,80.6506,39.98099963,116.34434043,79.9758,1.7485,0.0609,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.2894,50.0000,29.9992,30.0000,39.98100665,116.34422171,83.6005,39.98099999,116.34421625,79.9977,3.6988,0.0543,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.3031,29.4994,0.0000,30.0000,39.98127162,116.34456226,81.4161,39.98126959,116.34458548,79.9737,2.9350,0.0805,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.3784,19.0004,0.0000,30.0000,39.98100604,116.34435925,77.4716,39.98098606,116.34435529,80.3529,2.8556,1.7841,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.3894,50.0000,30.4992,30.0000,39.98101480,116.34420922,82.2526,39.98100031,116.34422290,80.0137,2.5442,2.2315,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.4033,30.0003,0.0000,30.0000,39.98129353,116.34457537,79.3390,39.98127760,116.34458673,79.0705,2.4543,1.0144,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.4784,19.5004,0.0000,30.0000,39.98100058,116.34434503,79.9813,39.98100014,116.34435101,80.0017,1.2333,4.4399,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.4895,50.0000,30.9997,30.0000,39.98101474,116.34424188,78.2749,39.98099974,116.34422808,79.9680,2.6359,0.0625,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.5033,30.5002,0.0000,30.0000,39.98129653,116.34461372,78.5051,39.98127882,116.34458677,79.9511,3.4351,0.0806,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.5783,20.0000,0.0000,30.0000,39.98097764,116.34433945,79.8701,39.98100000,116.34435757,79.9392,2.9325,0.0608,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.5894,50.0000,31.4996,30.0000,39.98100351,116.34420937,80.9333,39.98100026,116.34423467,80.0667,2.3678,0.0780,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.6033,31.0000,0.0000,30.0000,39.98125969,116.34460750,78.7257,39.98128242,116.34458646,79.9909,1.6446,1.9012,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.6784,20.5004,0.0000,30.0000,39.98100822,116.34437996,79.3038,39.98099994,116.34436318,79.9613,1.8197,0.0445,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.6895,50.0000,31.9998,30.0000,39.98099586,116.34422759,77.3198,39.98099971,116.34424069,79.9489,2.6478,4.0439,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.7034,31.5006,0.0000,30.0000,39.98126971,116.34457361,81.2537,39.98131956,116.34459231,80.6303,2.5729,3.6667,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.7784,21.0005,0.0000,30.0000,39.98099775,116.34437611,81.2252,39.98101687,116.34438028,79.2180,1.3791,2.2396,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.7894,50.0000,32.4992,30.0000,39.98098171,116.34425404,75.1375,39.98100016,116.34424573,80.0267,5.3140,0.0512,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.8032,32.0000,0.0000,30.0000,39.98130082,116.34455697,80.9311,39.98129198,116.34458593,80.0381,1.5483,3.7847,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127717.8783,21.5001,0.0000,30.0000,39.98100613,116.34438374,79.4941,39.98099964,116.34437544,79.9958,1.1217,0.0471,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.8895,50.0000,32.9997,30.0000,39.98099923,116.34423393,81.5738,39.98099995,116.34425239,80.0296,2.2079,2.1704,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127717.9032,32.4997,0.0000,30.0000,39.98130622,116.34457208,79.8570,39.98129640,116.34458575,80.0397,1.6282,0.0535,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.9783,21.9998,0.0000,30.0000,39.98098362,116.34437730,77.6548,39.98099978,116.34438125,79.9896,2.9877,1.9200,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127717.9894,50.0000,33.4993,30.0000,39.98099985,116.34427617,82.4970,39.98099986,116.34425839,80.0432,2.9429,0.0612,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.0032,32.9998,0.0000,30.0000,39.98129827,116.34457014,77.3098,39.98130085,116.34458622,79.9864,3.0323,0.0168,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.0784,22.5004,0.0000,30.0000,39.98101536,116.34438395,81.0357,39.98100001,116.34438679,80.0102,0.9063,0.0563,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.0894,50.0000,33.9995,30.0000,39.98096972,116.34423529,81.5026,39.98098625,116.34428467,77.2102,4.4187,3.6470,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127718.1033,33.5002,0.0000,30.0000,39.98129010,116.34458793,78.2916,39.98130569,116.34458643,80.0361,2.3429,0.0522,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.1784,23.0005,0.0000,30.0000,39.98099597,116.34439294,78.4774,39.98102405,116.34442876,81.7041,1.5875,4.4180,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.1893,50.0000,34.4991,30.0000,39.98100124,116.34426495,77.9377,39.98100021,116.34426924,79.9750,2.1052,0.0486,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.2033,34.0003,0.0000,30.0000,39.98131849,116.34459918,80.5112,39.98131104,116.34455480,79.1657,1.5512,2.8053,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127718.2784,23.5006,0.0000,30.0000,39.98100210,116.34438543,79.2538,39.98100033,116.34439859,79.9794,1.3684,0.0420,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.2894,50.0000,34.9994,30.0000,39.98100273,116.34427572,78.3598,39.98100033,116.34427547,79.9947,2.4905,0.0375,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127718.3032,34.4998,0.0000,30.0000,39.98131500,116.34458668,78.8049,39.98131464,116.34458613,80.0019,2.7001,1.3924,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.3784,24.0005,0.0000,30.0000,39.98101770,116.34440654,77.4636,39.98100048,116.34440483,80.0188,4.5473,0.0406,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.3894,50.0000,35.4995,30.0000,39.98100515,116.34427253,79.0040,39.98100022,116.34428138,80.0338,1.3743,0.0421,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.4033,35.0001,0.0000,30.0000,39.98131009,116.34460037,79.3742,39.98131904,116.34458597,79.9685,1.2585,0.0393,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.4785,24.5006,0.0000,30.0000,39.98096765,116.34439898,79.5407,39.98099969,116.34441040,80.0071,2.5476,1.9541,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.4893,50.0000,35.9991,30.0000,39.98098553,116.34431953,77.0009,39.98100006,116.34428700,79.9769,0.9936,1.2951,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.5033,35.5002,0.0000,30.0000,39.98132667,116.34457910,80.4098,39.98132317,116.34458596,80.0572,2.0569,0.0642,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.5782,24.9996,0.0000,30.0000,39.98097148,116.34439575,77.2072,39.98099957,116.34441550,79.9709,0.8367,0.0599,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127718.5895,50.0000,36.5000,30.0000,39.98102972,116.34429301,79.1972,39.98098480,116.34432054,79.4303,4.4434,2.9448,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
