ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1780475526.9557,0.0031,-0.0137,50.2344,39.98098593,116.34399725,97.7215,39.98099916,116.34399149,102.8854,2.9631,2.7516,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.0558,0.0026,-0.0138,50.2350,39.98101312,116.34400233,99.4855,39.98098687,116.34397920,99.1466,1.6650,2.5374,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.1558,0.0018,-0.0136,50.2354,39.98098881,116.34403746,101.4927,39.98101243,116.34398415,100.8124,3.6460,2.0299,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.2557,0.0009,-0.0130,50.2356,39.98099933,116.34399727,99.2532,39.98099375,116.34400787,98.3970,1.0117,2.0720,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.3561,-0.0003,-0.0121,50.2356,39.98100221,116.34397754,102.6042,39.98099828,116.34400282,100.6643,3.0581,0.5226,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.4557,-0.0017,-0.0110,50.2357,39.98100285,116.34402296,99.6192,39.98100567,116.34401945,102.5393,2.0799,2.9110,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.5557,-0.0032,-0.0096,50.2359,39.98098340,116.34400320,98.1835,39.98102313,116.34402901,99.9664,2.7678,3.5902,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.6557,-0.0047,-0.0081,50.2361,39.98101961,116.34399322,98.5753,39.98100858,116.34398423,99.6440,2.8095,1.7558,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.7557,-0.0063,-0.0064,50.2364,39.98099773,116.34399985,100.7425,39.98100115,116.34402470,101.2020,0.5626,2.3257,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.8557,-0.0079,-0.0046,50.2367,39.98099929,116.34396387,98.9716,39.98098811,116.34397849,99.7353,3.3260,2.3084,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475527.9557,-0.0095,-0.0027,50.2370,39.98098209,116.34401601,100.2827,39.98099554,116.34399139,101.7409,2.4183,1.7411,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.0557,-0.0110,-0.0008,50.2372,39.98101800,116.34400935,100.0052,39.98099696,116.34398765,100.6008,2.1748,1.1553,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.1558,-0.0125,0.0010,50.2372,39.98098538,116.34400298,100.3729,39.98103391,116.34400388,103.0524,1.6536,4.7226,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.2558,-0.0139,0.0027,50.2371,39.98099614,116.34398485,98.0420,39.98100426,116.34398947,102.0460,2.5773,2.0690,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.3557,-0.0153,0.0043,50.2369,39.98099121,116.34398702,97.0161,39.98098571,116.34399698,99.4429,3.5402,1.7972,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.4558,-0.0167,0.0057,50.2366,39.98099877,116.34398440,97.6003,39.98102873,116.34397402,98.3058,2.9498,4.3327,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.5557,-0.0180,0.0069,50.2363,39.98102480,116.34398052,104.5942,39.98099509,116.34397920,100.7489,5.4118,1.9120,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.6557,-0.0193,0.0078,50.2359,39.98098676,116.34403019,99.8684,39.98100592,116.34401346,99.6720,3.0084,1.4503,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.7558,-0.0207,0.0085,50.2354,39.98098154,116.34399742,99.8786,39.98100320,116.34399509,99.4029,2.1027,0.9873,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.8557,-0.0220,0.0090,50.2349,39.98101372,116.34400805,100.4686,39.98100079,116.34400594,100.2356,1.6918,0.5336,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475528.9557,-0.0233,0.0093,50.2342,39.98100435,116.34398705,100.0890,39.98102128,116.34403655,100.8137,1.1909,3.9702,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.0558,-0.0246,0.0094,50.2335,39.98098509,116.34398631,102.0209,39.98100655,116.34400435,97.6173,2.6994,2.7426,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.1557,-0.0258,0.0095,50.2326,39.98100621,116.34401602,98.5678,39.98100364,116.34399142,100.3122,2.2747,0.8142,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.2556,-0.0274,0.0095,50.2314,39.98099869,116.34399456,99.8546,39.98101991,116.34400238,96.3826,0.5992,4.4437,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.3556,-0.0285,0.0096,50.2306,39.98100246,116.34399551,100.6754,39.98097641,116.34399314,100.7234,0.6273,2.7381,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.4556,-0.0295,0.0098,50.2299,39.98097942,116.34403004,101.5264,39.98099926,116.34399389,98.6513,3.6995,1.6570,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1780475529.5556,-0.0303,0.0101,50.2294,39.98101761,116.34399377,101.1039,39.98100273,116.34400473,100.3397,2.1951,0.5350,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475529.6556,-0.0310,0.0106,50.2289,39.98100601,116.34403031,101.4714,39.98100024,116.34399878,100.0550,2.9697,0.1902,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475529.7556,-0.0316,0.0113,50.2285,39.98098422,116.34401704,101.4024,39.98100273,116.34399908,100.4166,2.5893,0.3511,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475529.8556,-0.0321,0.0121,50.2282,39.98100995,116.34403165,97.8705,39.98099747,116.34399943,100.0990,3.7710,0.3208,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475529.9557,-0.0326,0.0132,50.2279,39.98100870,116.34402620,99.1798,39.98100018,116.34399665,99.9241,2.6744,0.3960,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.0557,-0.0330,0.0146,50.2276,39.98100432,116.34398782,101.9609,39.98099497,116.34400140,100.3040,2.0581,0.5976,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.1557,-0.0334,0.0163,50.2274,39.98100571,116.34400088,102.6520,39.98099880,116.34399357,100.3754,2.5049,0.5565,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.2557,-0.0338,0.0183,50.2272,39.98102003,116.34397180,100.7799,39.98099886,116.34400209,100.4308,3.2917,0.3264,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.3558,-0.0342,0.0204,50.2271,39.98100330,116.34401839,100.5788,39.98099823,116.34400040,100.1903,1.6776,0.2292,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.4558,-0.0345,0.0228,50.2270,39.98100535,116.34399692,101.7268,39.98099990,116.34399650,100.5974,1.6224,0.4563,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.5557,-0.0348,0.0252,50.2269,39.98098913,116.34398652,100.5304,39.98100023,116.34400207,100.5592,1.6904,0.3936,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.6557,-0.0351,0.0278,50.2269,39.98101157,116.34401466,101.0581,39.98099977,116.34400641,99.7260,1.9842,0.7695,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.7558,-0.0354,0.0302,50.2270,39.98099408,116.34402780,100.3887,39.98099665,116.34400343,99.9140,2.5076,0.6046,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.8557,-0.0355,0.0326,50.2272,39.98098957,116.34397143,100.8865,39.98100089,116.34400112,99.8738,2.7610,0.3830,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475530.9557,-0.0356,0.0350,50.2276,39.98100103,116.34395896,99.5196,39.98100187,116.34400093,100.2618,3.5376,0.2126,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.0557,-0.0356,0.0374,50.2282,39.98100340,116.34401295,101.0227,39.98099991,116.34399752,100.2768,1.4319,0.1883,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.1557,-0.0353,0.0395,50.2289,39.98099503,116.34401401,101.0100,39.98100007,116.34399880,100.4356,1.5732,0.2197,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.2557,-0.0349,0.0417,50.2297,39.98098289,116.34396454,98.0056,39.98099883,116.34399275,100.4163,4.2027,0.6358,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.3557,-0.0342,0.0437,50.2305,39.98100304,116.34399458,101.8635,39.98100022,116.34400348,100.5681,1.7146,0.4743,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.4557,-0.0332,0.0456,50.2312,39.98098911,116.34400122,99.3389,39.98099840,116.34399526,100.1410,1.5466,0.4408,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.5557,-0.0319,0.0473,50.2319,39.98102360,116.34401374,98.1580,39.98099807,116.34400076,100.3499,3.5233,0.3023,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.6557,-0.0303,0.0490,50.2327,39.98097575,116.34399732,101.6244,39.98099923,116.34399785,99.9645,3.0855,0.3350,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.7557,-0.0283,0.0505,50.2335,39.98100621,116.34398814,99.9488,39.98100125,116.34400061,100.5629,1.2065,0.3521,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.8557,-0.0262,0.0520,50.2344,39.98098055,116.34399364,101.8344,39.98100296,116.34399870,100.3294,2.7811,0.3061,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475531.9557,-0.0239,0.0532,50.2353,39.98100517,116.34399739,103.1609,39.98100062,116.34400578,100.2745,2.9794,0.5211,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.0558,-0.0215,0.0544,50.2362,39.98098908,116.34401864,100.7349,39.98100118,116.34399964,100.0270,2.1130,0.2227,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.1558,-0.0191,0.0554,50.2372,39.98097256,116.34397180,98.5602,39.98099983,116.34399840,100.7205,4.2618,0.5031,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.2557,-0.0167,0.0562,50.2381,39.98098753,116.34401923,100.7587,39.98099986,116.34399858,100.2835,2.2598,0.1325,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.3558,-0.0146,0.0568,50.2390,39.98099593,116.34401069,101.8339,39.98100052,116.34399646,100.8875,1.9152,0.7094,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.4557,-0.0119,0.0573,50.2402,39.98101982,116.34400375,100.3763,39.98100038,116.34400153,100.1964,2.1800,0.1520,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.5557,-0.0103,0.0574,50.2410,39.98100631,116.34398615,98.9629,39.98100295,116.34400181,100.3318,1.8480,0.3312,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.6556,-0.0089,0.0572,50.2417,39.98100663,116.34399485,99.7780,39.98099640,116.34400262,100.1571,0.9287,0.5209,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.7557,-0.0080,0.0567,50.2424,39.98098037,116.34396489,102.2875,39.98099890,116.34400252,99.8661,4.2582,0.4728,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.8557,-0.0074,0.0559,50.2431,39.98099319,116.34394778,103.8731,39.98099925,116.34400118,100.3587,5.7983,0.2119,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475532.9556,-0.0072,0.0549,50.2439,39.98099650,116.34397246,100.3923,39.98100228,116.34399966,100.3293,2.3882,0.2167,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.0556,-0.0073,0.0536,50.2447,39.98099122,116.34401167,101.5906,39.98099831,116.34400469,100.0219,1.9710,0.5234,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.1556,-0.0076,0.0520,50.2456,39.98099790,116.34402340,102.3504,39.98100375,116.34399862,100.2776,2.9208,0.3816,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.2557,-0.0082,0.0503,50.2466,39.98102155,116.34400445,99.7030,39.98099946,116.34399715,100.3587,2.4399,0.2841,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.3557,-0.0089,0.0483,50.2476,39.98100904,116.34397237,99.4385,39.98099507,116.34400327,100.0500,2.6615,0.6923,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.4557,-0.0097,0.0462,50.2486,39.98098930,116.34397024,100.6191,39.98099986,116.34399937,100.2078,2.8414,0.0872,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.5557,-0.0105,0.0440,50.2496,39.98098683,116.34400346,101.3089,39.98100128,116.34400183,100.3878,1.8724,0.2368,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.6558,-0.0113,0.0420,50.2503,39.98102782,116.34400509,100.1189,39.98099870,116.34399898,99.9915,3.0876,0.3286,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.7558,-0.0121,0.0399,50.2510,39.98098840,116.34397798,100.1443,39.98100049,116.34400085,100.0589,2.2964,0.2092,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.8557,-0.0129,0.0378,50.2515,39.98101032,116.34401569,100.0115,39.98100159,116.34399794,100.2980,1.7637,0.2183,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475533.9557,-0.0136,0.0359,50.2519,39.98099942,116.34397438,100.6445,39.98100077,116.34399721,99.8878,2.2098,0.4303,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.0558,-0.0143,0.0340,50.2520,39.98101714,116.34402334,99.8731,39.98099491,116.34400091,99.9628,2.7685,0.6744,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.1557,-0.0150,0.0321,50.2520,39.98098586,116.34399467,101.3236,39.98099766,116.34400569,100.0427,1.9821,0.6162,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.2557,-0.0158,0.0302,50.2517,39.98102200,116.34400396,98.4185,39.98100438,116.34400055,99.8391,3.0540,0.6178,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.3557,-0.0167,0.0283,50.2512,39.98099456,116.34397729,99.4709,39.98100081,116.34400220,99.8080,2.1694,0.4918,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.4557,-0.0177,0.0265,50.2504,39.98099247,116.34400887,102.1628,39.98099882,116.34399796,100.3865,2.2367,0.2612,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.5557,-0.0188,0.0245,50.2493,39.98100628,116.34401321,97.7220,39.98099792,116.34400137,100.3092,2.8556,0.2973,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.6558,-0.0201,0.0225,50.2480,39.98100623,116.34397474,99.0394,39.98100182,116.34399602,100.3097,2.5442,0.3719,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.7557,-0.0214,0.0204,50.2466,39.98101976,116.34398897,99.5870,39.98100081,116.34399986,100.0931,2.4543,0.1691,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.8557,-0.0227,0.0183,50.2452,39.98099300,116.34400803,99.6291,39.98099785,116.34400374,99.6434,1.2333,0.7400,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475534.9558,-0.0241,0.0160,50.2438,39.98103452,116.34402806,99.6373,39.98099947,116.34399406,100.1736,4.5642,0.4956,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.0557,-0.0254,0.0135,50.2425,39.98098514,116.34399638,101.1131,39.98099679,116.34400126,100.4186,1.9042,0.4328,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.1557,-0.0265,0.0110,50.2415,39.98100244,116.34403580,99.7365,39.98100150,116.34399929,99.8098,3.1310,0.4606,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.2558,-0.0275,0.0086,50.2406,39.98099484,116.34400258,103.0132,39.98100384,116.34399918,99.9655,2.8437,0.5019,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.3557,-0.0283,0.0061,50.2400,39.98100438,116.34401000,98.9371,39.98100280,116.34400020,100.1597,1.6446,0.3169,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.4558,-0.0288,0.0038,50.2395,39.98099982,116.34396992,98.8863,39.98099987,116.34399867,99.8135,2.8765,0.4354,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.5558,-0.0291,0.0017,50.2391,39.98100653,116.34397125,99.4554,39.98100180,116.34399215,100.3076,2.6478,0.6740,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.6558,-0.0291,-0.0002,50.2388,39.98098227,116.34398711,101.4928,39.98100537,116.34400068,100.3442,2.5729,0.6111,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.7557,-0.0287,-0.0022,50.2385,39.98099775,116.34400648,101.4640,39.98100281,116.34400149,100.1085,1.3791,0.3733,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.8556,-0.0282,-0.0034,50.2383,39.98099352,116.34399201,101.4247,39.98099895,116.34400405,100.1323,1.5330,0.4059,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475535.9556,-0.0275,-0.0042,50.2379,39.98099666,116.34400519,101.6663,39.98099811,116.34399307,100.0427,1.5483,0.6308,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.0556,-0.0266,-0.0047,50.2375,39.98098698,116.34395887,98.8652,39.98100246,116.34399909,100.1766,4.0110,0.2893,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.1557,-0.0258,-0.0048,50.2371,39.98099919,116.34398156,101.8112,39.98099791,116.34399683,100.3771,2.2079,0.3617,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.2556,-0.0249,-0.0045,50.2367,39.98100868,116.34399580,100.2166,39.98099763,116.34400175,100.2340,1.0267,0.3126,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.3557,-0.0243,-0.0039,50.2364,39.98098358,116.34399600,97.8915,39.98099917,116.34400172,99.9811,2.9877,0.3200,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.4557,-0.0239,-0.0029,50.2361,39.98101516,116.34399802,96.8153,39.98099789,116.34399533,100.6017,3.8194,0.5715,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.5557,-0.0240,-0.0016,50.2359,39.98101031,116.34400469,98.5259,39.98100098,116.34399644,100.2507,2.1046,0.3018,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.6557,-0.0244,0.0001,50.2356,39.98099746,116.34400937,100.6531,39.98100173,116.34400018,100.4376,0.9648,0.2830,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.7557,-0.0252,0.0022,50.2353,39.98096972,116.34397123,101.7382,39.98099771,116.34400320,99.7706,4.4187,0.6078,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.8557,-0.0264,0.0046,50.2350,39.98101256,116.34400145,102.9317,39.98099919,116.34400122,100.0120,3.0401,0.2741,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475536.9557,-0.0278,0.0070,50.2348,39.98099601,116.34399989,98.7124,39.98100405,116.34400570,100.5190,1.5875,0.7363,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.0557,-0.0294,0.0097,50.2345,39.98101158,116.34398348,101.1942,39.98100287,116.34400097,100.3936,2.1150,0.3675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.1557,-0.0312,0.0125,50.2341,39.98100867,116.34401267,100.7457,39.98100028,116.34399443,100.0955,1.5512,0.4675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.2557,-0.0330,0.0153,50.2337,39.98102277,116.34397713,102.8276,39.98100069,116.34400362,100.5718,4.0958,0.4833,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.3557,-0.0346,0.0178,50.2331,39.98100287,116.34399983,98.5934,39.98100027,116.34400078,99.9080,1.6683,0.3408,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.4557,-0.0363,0.0204,50.2324,39.98099909,116.34399869,102.9294,39.98100019,116.34400221,100.2953,2.7001,0.2321,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.5558,-0.0377,0.0227,50.2317,39.98099745,116.34400035,98.6088,39.98099851,116.34399913,99.9198,1.6533,0.3660,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.6557,-0.0390,0.0249,50.2309,39.98100548,116.34400855,97.5516,39.98100244,116.34399920,100.4965,2.8487,0.3647,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.7557,-0.0400,0.0267,50.2302,39.98100075,116.34401758,98.9634,39.98100100,116.34399637,100.3257,1.9945,0.2997,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.8558,-0.0408,0.0284,50.2293,39.98101506,116.34402217,100.0318,39.98099952,116.34399588,100.2845,2.5476,0.3257,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475537.9558,-0.0414,0.0299,50.2285,39.98099247,116.34399597,100.6087,39.98099884,116.34399804,100.3072,0.9936,0.2158,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1780475538.0558,-0.0416,0.0312,50.2278,39.98100356,116.34399245,100.6383,39.98099919,116.34399618,100.5880,0.8158,0.4742,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
