ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1779128230.8873,40.0024,0.0000,30.0000,39.98100577,116.34445157,79.7161,39.98100081,116.34446404,80.3302,1.2065,0.3521,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128230.9870,40.5006,0.0000,30.0000,39.98098010,116.34446294,81.6008,39.98100250,116.34446799,80.0958,2.7811,0.3061,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.0869,41.0000,0.0000,30.0000,39.98100470,116.34447250,82.9265,39.98100016,116.34448089,80.0400,2.9794,0.5211,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.1869,41.5004,0.0000,30.0000,39.98098860,116.34449958,80.4996,39.98100070,116.34448058,79.7917,2.1130,0.2227,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.2870,42.0008,0.0000,30.0000,39.98097207,116.34445857,78.3239,39.98099934,116.34448518,80.4843,4.2618,0.5031,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.3869,42.5004,0.0000,30.0000,39.98098704,116.34451184,80.5216,39.98099936,116.34449120,80.0463,2.2598,0.1325,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.4870,43.0007,0.0000,30.0000,39.98099543,116.34450914,81.5958,39.98100001,116.34449490,80.6494,1.9152,0.7094,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.5869,43.5004,0.0000,30.0000,39.98101931,116.34450804,80.1373,39.98099987,116.34450581,79.9574,2.1800,0.1520,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.6870,44.0008,0.0000,30.0000,39.98100580,116.34449626,78.7227,39.98100244,116.34451192,80.0916,1.8480,0.3312,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.7870,44.5005,0.0000,30.0000,39.98100612,116.34451080,79.5370,39.98099589,116.34451858,79.9161,0.9287,0.5209,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.8870,45.0006,0.0000,30.0000,39.98097985,116.34448669,82.0458,39.98099838,116.34452432,79.6244,4.2582,0.4728,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128231.9869,45.5004,0.0000,30.0000,39.98099268,116.34447543,83.6306,39.98099874,116.34452883,80.1163,5.7983,0.2119,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.0871,46.0011,0.0000,30.0000,39.98099599,116.34450597,80.1492,39.98100178,116.34453316,80.0862,2.3882,0.2167,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.1868,46.4995,0.0000,30.0000,39.98099072,116.34455104,81.3467,39.98099782,116.34454406,79.7781,1.9710,0.5234,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.2870,47.0007,0.0000,30.0000,39.98099742,116.34456862,82.1057,39.98100327,116.34454383,80.0329,2.9208,0.3816,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.3869,47.5003,0.0000,30.0000,39.98102108,116.34455555,79.4573,39.98099899,116.34454825,80.1131,2.4399,0.2841,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.4868,47.9998,0.0000,30.0000,39.98100859,116.34452933,79.1918,39.98099462,116.34456023,79.8034,2.6615,0.6923,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.5871,48.5010,0.0000,30.0000,39.98098887,116.34453306,80.3715,39.98099943,116.34456219,79.9602,2.8414,0.0872,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.6868,48.9997,0.0000,30.0000,39.98098641,116.34457217,81.0603,39.98100086,116.34457054,80.1391,1.8724,0.2368,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.7870,49.5005,0.0000,30.0000,39.98102742,116.34457965,79.8694,39.98099831,116.34457354,79.7419,3.0876,0.3286,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.8870,50.0000,0.0006,30.0000,39.98098802,116.34455843,79.8940,39.98100011,116.34458129,79.8086,2.2964,0.2092,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128232.9869,50.0000,0.5003,30.0000,39.98100997,116.34460200,79.7605,39.98100124,116.34458425,80.0470,1.7637,0.2183,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.0868,50.0000,0.9997,30.0000,39.98100358,116.34456070,80.3931,39.98100492,116.34458353,79.6363,2.2098,0.4303,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.1869,50.0000,1.5002,30.0000,39.98102580,116.34460966,79.6212,39.98100357,116.34458723,79.7109,2.7685,0.6744,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.2870,50.0000,2.0008,30.0000,39.98099903,116.34458100,81.0716,39.98101083,116.34459202,79.7906,1.9821,0.6162,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.3868,50.0000,2.4999,30.0000,39.98103968,116.34459031,78.1664,39.98102206,116.34458690,79.5871,3.0540,0.6178,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.4869,50.0000,3.0003,30.0000,39.98101675,116.34456364,79.2191,39.98102300,116.34458855,79.5563,2.1694,0.4918,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.5868,50.0000,3.4997,30.0000,39.98101917,116.34459523,81.9117,39.98102552,116.34458433,80.1353,2.2367,0.2612,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.6870,50.0000,4.0007,30.0000,39.98103748,116.34459958,77.4716,39.98102911,116.34458774,80.0588,2.8556,0.2973,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.7870,50.0000,4.5006,30.0000,39.98104195,116.34456113,78.7901,39.98103754,116.34458241,80.0604,2.5442,0.3719,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.8870,50.0000,5.0005,30.0000,39.98105998,116.34457537,79.3390,39.98104103,116.34458626,79.8451,2.4543,0.1691,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128233.9870,50.0000,5.5007,30.0000,39.98103773,116.34459445,79.3825,39.98104258,116.34459016,79.3968,1.2333,0.7400,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.0868,50.0000,5.9997,30.0000,39.98108376,116.34461450,79.3921,39.98104872,116.34458049,79.9284,4.5642,0.4956,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.1870,50.0000,6.5005,30.0000,39.98103889,116.34458283,80.8693,39.98105054,116.34458771,80.1748,1.9042,0.4328,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.2869,50.0000,7.0002,30.0000,39.98106071,116.34462226,79.4940,39.98105978,116.34458575,79.5673,3.1310,0.4606,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.3869,50.0000,7.5003,30.0000,39.98105762,116.34458906,82.7717,39.98106663,116.34458566,79.7241,2.8437,0.5019,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.4870,50.0000,8.0005,30.0000,39.98107168,116.34459649,78.6964,39.98107010,116.34458669,79.9191,1.6446,0.3169,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.5869,50.0000,8.5003,30.0000,39.98107163,116.34455641,78.6464,39.98107169,116.34458516,79.5736,2.8765,0.4354,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.6870,50.0000,9.0007,30.0000,39.98108286,116.34455776,79.2159,39.98107812,116.34457865,80.0681,2.6478,0.6740,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.7870,50.0000,9.5006,30.0000,39.98106311,116.34457361,81.2537,39.98108620,116.34458719,80.1050,2.5729,0.6111,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.8868,50.0000,9.9999,30.0000,39.98108310,116.34459299,81.2252,39.98108816,116.34458800,79.8697,1.3791,0.3733,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128234.9868,50.0000,10.4999,30.0000,39.98108337,116.34457851,81.1862,39.98108880,116.34459056,79.8938,1.5330,0.4059,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.0868,50.0000,10.9996,30.0000,39.98109101,116.34459169,81.4281,39.98109247,116.34457957,79.8044,1.5483,0.6308,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.1869,50.0000,11.5004,30.0000,39.98108583,116.34454536,78.6273,39.98110131,116.34458558,79.9387,4.0110,0.2893,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.2868,50.0000,11.9999,30.0000,39.98110254,116.34456804,81.5738,39.98110126,116.34458331,80.1396,2.2079,0.3617,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.3869,50.0000,12.5003,30.0000,39.98111652,116.34458227,79.9795,39.98110547,116.34458822,79.9970,1.0267,0.3126,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.4870,50.0000,13.0005,30.0000,39.98109591,116.34458246,77.6548,39.98111150,116.34458818,79.7444,2.9877,0.3200,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.5869,50.0000,13.5004,30.0000,39.98113198,116.34458448,76.5789,39.98111471,116.34458178,80.3653,3.8194,0.5715,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.6870,50.0000,14.0006,30.0000,39.98113161,116.34459114,78.2898,39.98112228,116.34458289,80.0146,2.1046,0.3018,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.7871,50.0000,14.5012,30.0000,39.98112324,116.34459582,80.4172,39.98112752,116.34458663,80.2018,0.9648,0.2830,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.8870,50.0000,15.0007,30.0000,39.98109998,116.34455768,81.5026,39.98112797,116.34458965,79.5350,4.4187,0.6078,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128235.9869,50.0000,15.5004,30.0000,39.98114730,116.34458791,82.6964,39.98113392,116.34458768,79.7767,3.0401,0.2741,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.0869,50.0000,16.0000,30.0000,39.98113521,116.34458637,78.4774,39.98114325,116.34459217,80.2840,1.5875,0.7363,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.1869,50.0000,16.5004,30.0000,39.98115525,116.34456997,80.9594,39.98114654,116.34458746,80.1588,2.1150,0.3675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.2868,50.0000,16.9999,30.0000,39.98115681,116.34459918,80.5112,39.98114841,116.34458094,79.8610,1.5512,0.4675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.3869,50.0000,17.5001,30.0000,39.98117537,116.34456366,82.5935,39.98115329,116.34459015,80.3377,4.0958,0.4833,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.4870,50.0000,18.0005,30.0000,39.98115994,116.34458638,78.3598,39.98115734,116.34458733,79.6743,1.6683,0.3408,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.5869,50.0000,18.5002,30.0000,39.98116063,116.34458527,82.6963,39.98116173,116.34458879,80.0622,2.7001,0.2321,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.6870,50.0000,19.0009,30.0000,39.98116346,116.34458695,78.3764,39.98116451,116.34458573,79.6874,1.6533,0.3660,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.7871,50.0000,19.5010,30.0000,39.98117596,116.34459516,77.3199,39.98117292,116.34458581,80.2648,2.8487,0.3647,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.8870,50.0000,20.0006,30.0000,39.98117570,116.34460421,78.7324,39.98117595,116.34458299,80.0948,1.9945,0.2997,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128236.9869,50.0000,20.5003,30.0000,39.98119449,116.34460881,79.8017,39.98117895,116.34458252,80.0543,2.5476,0.3257,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128237.0868,50.0000,20.9998,30.0000,39.98117637,116.34458261,80.3793,39.98118275,116.34458469,80.0779,0.9936,0.2158,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128237.1870,50.0000,21.5009,30.0000,39.98119193,116.34457910,80.4098,39.98118756,116.34458283,80.3594,0.8158,0.4742,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779128237.2870,50.0000,22.0008,30.0000,39.98116462,116.34456573,77.2072,39.98119321,116.34458625,79.9706,4.5737,0.0313,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
