ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1779127463.2032,0.0000,41.0003,30.0000,39.98100296,116.34413434,79.3836,39.98100578,116.34413083,82.3036,2.0799,2.9110,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.2893,9.9989,0.0000,30.0000,39.98135181,116.34400322,77.9478,39.98136889,116.34399979,79.9970,2.7678,3.5902,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127463.3033,0.0000,40.4999,30.0000,39.98101969,116.34411048,78.3394,39.98100007,116.34411684,80.0235,2.8095,1.7558,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127463.3895,10.5000,0.0000,30.0000,39.98136161,116.34399991,80.5064,39.98136504,116.34402475,80.9659,0.5626,2.3257,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.4033,0.0000,39.9998,30.0000,39.98099934,116.34408704,78.7352,39.98098817,116.34410166,79.4988,3.3260,2.3084,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.4894,10.9994,0.0000,30.0000,39.98135696,116.34399135,78.4916,39.98135950,116.34399977,79.9656,2.4183,1.7411,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127463.5032,0.0000,39.5003,30.0000,39.98100210,116.34416046,82.5748,39.98099698,116.34411671,80.3637,2.1748,1.1553,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127463.5894,11.4992,0.0000,30.0000,39.98134022,116.34400311,80.1357,39.98138876,116.34400401,82.8153,1.6536,4.7226,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127463.6033,0.0000,38.9999,30.0000,39.98100631,116.34411749,80.4720,39.98100029,116.34413446,79.9474,2.5773,2.0690,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127463.6893,11.9991,0.0000,30.0000,39.98134153,116.34398718,76.7791,39.98133603,116.34399714,79.2058,3.5402,1.7972,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.7033,0.0000,38.4997,30.0000,39.98099873,116.34412525,77.3634,39.98102869,116.34411487,78.0689,2.9498,4.3327,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.7893,12.4991,0.0000,30.0000,39.98132532,116.34399859,82.3890,39.98134089,116.34397940,80.5123,5.4118,1.9120,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127463.8032,0.0000,38.0005,30.0000,39.98098670,116.34417693,79.6321,39.98100586,116.34416020,79.4358,3.0084,1.4503,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.8895,13.0000,0.0000,30.0000,39.98132284,116.34399765,79.6427,39.98134449,116.34399532,79.1670,2.1027,0.9873,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.9032,0.0000,37.5000,30.0000,39.98101365,116.34416070,80.2331,39.98100072,116.34415859,80.0001,1.6918,0.5336,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127463.9894,13.4994,0.0000,30.0000,39.98134050,116.34398938,79.1288,39.98133672,116.34399958,80.0244,1.1909,3.9702,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.0032,0.0000,37.0004,30.0000,39.98098501,116.34414484,81.7867,39.98100647,116.34416288,77.3831,2.6994,2.7426,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.0894,13.9994,0.0000,30.0000,39.98133850,116.34401631,78.3344,39.98133593,116.34399171,80.0787,2.2747,0.8142,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.1032,0.0000,36.5001,30.0000,39.98097217,116.34415714,78.7369,39.98100036,116.34416427,79.9653,0.5992,4.4437,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.1894,14.4993,0.0000,30.0000,39.98133026,116.34399583,80.4440,39.98130421,116.34399346,80.4920,0.6273,2.7381,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.2032,0.0000,36.0004,30.0000,39.98097933,116.34420036,81.2957,39.98100017,116.34417034,79.9970,3.6995,1.6570,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.2893,14.9991,0.0000,30.0000,39.98134091,116.34399412,80.8740,39.98133926,116.34403046,80.6586,2.1951,3.2101,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.3032,0.0000,35.5004,30.0000,39.98100592,116.34420651,81.2420,39.98100032,116.34417613,79.9739,2.9697,1.1412,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.3894,15.4995,0.0000,30.0000,39.98130303,116.34401740,81.1735,39.98133469,116.34399665,81.1263,2.5893,2.1064,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.4032,0.0000,35.0000,30.0000,39.98100985,116.34421372,77.6419,39.98098421,116.34418053,79.2226,3.7710,1.9249,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.4894,15.9993,0.0000,30.0000,39.98132300,116.34402658,78.9516,39.98131485,116.34398217,78.1752,2.6744,2.3758,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.5032,0.0000,34.5004,30.0000,39.98100420,116.34417576,81.7330,39.98099954,116.34418773,79.9840,2.0581,3.5854,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.5894,16.4993,0.0000,30.0000,39.98131550,116.34400127,82.4243,39.98131008,116.34399946,79.9613,2.5049,3.3392,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.6033,0.0000,33.9999,30.0000,39.98101989,116.34416561,80.5525,39.98099231,116.34420831,81.2206,3.2917,1.9586,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.6894,16.9992,0.0000,30.0000,39.98130856,116.34401879,80.3516,39.98129379,116.34400475,79.7787,1.6776,1.3749,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127464.7032,0.0000,33.5003,30.0000,39.98100517,116.34419661,81.4997,39.98099832,116.34418067,82.2222,1.6224,2.7376,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.7894,17.4995,0.0000,30.0000,39.98128986,116.34398692,80.3035,39.98130109,116.34401485,81.9934,1.6904,2.3618,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.8033,0.0000,32.9999,30.0000,39.98101061,116.34422319,78.9327,39.98099724,116.34424608,76.9947,1.9842,4.6170,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.8894,17.9993,0.0000,30.0000,39.98129027,116.34402821,80.1618,39.98129642,116.34399977,80.0312,2.5076,3.6276,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127464.9032,0.0000,32.5005,30.0000,39.98098930,116.34418285,80.6595,39.98099990,116.34421106,79.9887,2.7610,2.2980,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127464.9896,18.5002,0.0000,30.0000,39.98129269,116.34395938,79.2923,39.98130141,116.34400808,80.2074,3.5376,1.2753,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.0033,0.0000,32.0000,30.0000,39.98100309,116.34423025,80.7951,39.98099758,116.34420449,80.2952,1.4319,1.1300,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.0894,18.9994,0.0000,30.0000,39.98128215,116.34401443,80.7818,39.98128588,116.34399533,81.2443,1.5732,1.3185,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.1033,0.0000,31.5000,30.0000,39.98098253,116.34418769,77.7767,39.98099086,116.34418170,81.1242,4.2027,3.8147,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.1895,19.5000,0.0000,30.0000,39.98128563,116.34399499,81.6338,39.98128204,116.34402335,82.0304,1.7146,2.8459,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.2032,0.0000,31.0005,30.0000,39.98098872,116.34423023,79.1084,39.98100009,116.34422889,79.9768,1.5466,2.6448,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127465.2893,19.9991,0.0000,30.0000,39.98130167,116.34401413,77.9267,39.98126446,116.34400691,80.7120,3.5233,1.8139,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.3032,0.0000,30.5004,30.0000,39.98097533,116.34423215,81.3924,39.98099281,116.34422382,78.3954,3.0855,2.0099,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.3894,20.4994,0.0000,30.0000,39.98127975,116.34398849,79.7161,39.98127349,116.34399997,79.9966,1.2065,2.1124,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127465.4032,0.0000,30.0004,30.0000,39.98098010,116.34423429,81.6008,39.98101502,116.34423449,80.5751,2.7811,1.8366,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127465.4893,20.9991,0.0000,30.0000,39.98127420,116.34399769,82.9265,39.98127043,116.34403652,80.2403,2.9794,3.1265,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.5032,0.0000,29.5003,30.0000,39.98098860,116.34426511,80.4996,39.98100014,116.34424645,79.9647,2.1130,1.3364,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127465.5894,21.4991,0.0000,30.0000,39.98127223,116.34398380,78.4389,39.98126505,116.34399983,79.9898,4.2618,3.0184,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127465.6032,0.0000,29.0003,30.0000,39.98098704,116.34427149,80.5216,39.98099617,116.34424488,80.2780,2.2598,0.7950,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.6895,21.9997,0.0000,30.0000,39.98122630,116.34400608,79.9558,39.98126060,116.34397992,83.8965,1.9152,4.2564,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127465.7032,0.0000,28.5003,30.0000,39.98101931,116.34426183,80.1373,39.98099993,116.34425766,80.0178,2.1800,0.9119,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127465.7893,22.4991,0.0000,30.0000,39.98126182,116.34398629,78.7227,39.98125582,116.34399957,80.0488,1.8480,1.9873,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.8032,0.0000,28.0002,30.0000,39.98100612,116.34425873,79.5370,39.98099987,116.34426357,80.0358,0.9287,3.1256,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.8894,22.9995,0.0000,30.0000,39.98123138,116.34396499,82.0458,39.98125099,116.34399988,79.9680,4.2582,2.8368,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127465.9031,0.0000,27.5005,30.0000,39.98100477,116.34427510,81.9193,39.98100017,116.34426972,80.0376,5.7983,1.2715,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127465.9896,23.5003,0.0000,30.0000,39.98124303,116.34397255,80.1492,39.98125770,116.34399849,80.5170,2.3882,1.3004,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.0032,0.0000,27.0001,30.0000,39.98099072,116.34428726,81.3467,39.98098693,116.34430415,78.6685,1.9710,3.1402,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.0894,23.9996,0.0000,30.0000,39.98123997,116.34402349,82.1057,39.98126215,116.34399222,80.1972,2.9208,2.2898,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.1032,0.0000,26.5003,30.0000,39.98102108,116.34428590,79.4573,39.98100005,116.34428114,80.0341,2.4399,1.7047,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127466.1896,24.5003,0.0000,30.0000,39.98124664,116.34397247,79.1918,39.98120579,116.34402018,78.8202,2.6615,4.1538,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.2032,0.0000,26.0002,30.0000,39.98098887,116.34425757,80.3715,39.98099659,116.34428407,79.7612,2.8414,0.5232,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.2894,24.9992,0.0000,30.0000,39.98122382,116.34400954,80.2080,39.98123335,116.34400029,80.0178,1.8724,1.4207,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127466.3033,0.0000,25.4999,30.0000,39.98100710,116.34429086,80.0154,39.98099989,116.34429266,79.9981,3.0876,1.9716,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127466.3894,25.4995,0.0000,30.0000,39.98121709,116.34397812,79.8940,39.98122976,116.34400588,78.8517,2.2964,1.2554,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779127466.4033,0.0000,24.9995,30.0000,39.98100996,116.34431477,79.7605,39.98100006,116.34429885,79.9745,1.7637,1.3097,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127466.4895,26.0000,0.0000,30.0000,39.98122366,116.34397453,80.3931,39.98122469,116.34399937,79.9655,2.2098,2.5816,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.5032,0.0000,24.5000,30.0000,39.98101682,116.34432830,79.6212,39.98099999,116.34430525,79.9806,2.7685,4.0464,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.5893,26.4991,0.0000,30.0000,39.98122680,116.34400239,82.8511,39.98121985,116.34399979,80.0840,1.9821,3.6971,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779127466.6032,0.0000,24.0004,30.0000,39.98102171,116.34431480,78.1664,39.98099988,116.34431034,79.9736,3.0540,3.7070,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.6893,26.9990,0.0000,30.0000,39.98120989,116.34397747,79.2191,39.98121885,116.34401429,77.3376,2.1694,2.9505,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.7032,0.0000,23.5002,30.0000,39.98099222,116.34432558,81.9117,39.98099142,116.34430548,80.8117,2.2367,1.5675,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127466.7896,27.5002,0.0000,30.0000,39.98121530,116.34399864,77.5639,39.98121125,116.34400047,79.9840,2.8556,1.7841,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779127466.8032,0.0000,23.0002,30.0000,39.98100601,116.34429736,78.7901,39.98100030,116.34432273,79.9844,2.5442,0.3719,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127466.8895,27.9998,0.0000,30.0000,39.98122617,116.34398920,79.3390,39.98120667,116.34400002,79.9906,2.4543,0.1691,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127466.9032,0.0000,22.5000,30.0000,39.98099281,116.34433654,79.3825,39.98099995,116.34432858,79.9652,1.2333,0.7400,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779127466.9894,28.4993,0.0000,30.0000,39.98123647,116.34402833,79.3921,39.98120142,116.34399432,79.9284,4.5642,0.4956,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.0032,0.0000,22.0003,30.0000,39.98097669,116.34429518,82.0612,39.98099664,116.34433565,80.1748,1.9042,0.4328,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.0894,28.9994,0.0000,30.0000,39.98119995,116.34403610,79.4940,39.98119756,116.34400018,79.9869,3.1310,0.4606,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127467.1033,0.0000,21.5000,30.0000,39.98099474,116.34434286,82.7717,39.98100375,116.34433946,79.7241,2.8437,0.5019,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.1894,29.4994,0.0000,30.0000,39.98119744,116.34401033,78.6964,39.98119323,116.34399978,79.9949,1.6446,0.3169,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.2032,0.0000,21.0004,30.0000,39.98099976,116.34431608,78.6464,39.98099982,116.34434483,79.5736,2.8765,0.4354,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779127467.2894,29.9992,0.0000,30.0000,39.98119514,116.34397159,79.2159,39.98118864,116.34399999,79.9709,2.6478,0.6740,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779127467.3032,0.0000,20.5005,30.0000,39.98098226,116.34433914,81.2537,39.98100535,116.34435272,80.1050,2.5729,0.6111,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.3895,30.5001,0.0000,30.0000,39.98118191,116.34400682,81.2252,39.98118697,116.34400183,79.8697,1.3791,0.3733,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127467.4032,0.0000,20.0002,30.0000,39.98099354,116.34434991,81.1862,39.98099897,116.34436196,79.8938,1.5330,0.4059,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.4895,30.9998,0.0000,30.0000,39.98117635,116.34400552,81.4281,39.98117968,116.34399959,80.0078,1.5483,0.6308,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779127467.5031,0.0000,19.5006,30.0000,39.98096801,116.34437540,80.4712,39.98100017,116.34436376,80.0162,4.0110,0.2893,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127467.5893,31.4989,0.0000,30.0000,39.98117441,116.34398187,81.5738,39.98117532,116.34400018,80.0437,2.2079,0.3617,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.6033,0.0000,18.9997,30.0000,39.98100872,116.34436538,79.9795,39.98099768,116.34437133,79.9970,1.0267,0.3126,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779127467.6896,32.0006,0.0000,30.0000,39.98115429,116.34399630,77.6548,39.98116989,116.34400201,79.7444,2.9877,0.3200,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.7033,0.0000,18.4998,30.0000,39.98101520,116.34437346,76.5789,39.98099793,116.34437077,80.3653,3.8194,0.5715,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.7894,32.4994,0.0000,30.0000,39.98117652,116.34400497,78.2898,39.98116619,116.34399952,80.0452,2.1046,0.3018,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127467.8033,0.0000,17.9998,30.0000,39.98100484,116.34440433,82.1050,39.98099978,116.34438113,79.9531,0.9648,0.2830,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127467.8894,32.9993,0.0000,30.0000,39.98113141,116.34397151,81.5026,39.98115940,116.34400348,79.5350,4.4187,0.6078,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.9033,0.0000,17.4996,30.0000,39.98101254,116.34438860,82.6964,39.98099917,116.34438838,79.7767,3.0401,0.2741,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127467.9894,33.4992,0.0000,30.0000,39.98113587,116.34398885,81.6658,39.98115741,116.34400002,79.9617,1.5875,0.7363,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779127468.0031,0.0000,17.0006,30.0000,39.98101152,116.34437653,80.9594,39.98100281,116.34439402,80.1588,2.1150,0.3675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.0894,33.9996,0.0000,30.0000,39.98116130,116.34401301,80.5112,39.98115291,116.34399477,79.8610,1.5512,0.4675,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.1032,0.0000,16.5004,30.0000,39.98102266,116.34437608,82.5935,39.98100057,116.34440257,80.3377,4.0958,0.4833,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.1894,34.4993,0.0000,30.0000,39.98112628,116.34400539,81.0141,39.98114836,116.34400116,79.6743,1.6683,0.3408,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779127468.2031,0.0000,16.0006,30.0000,39.98099893,116.34440355,82.6963,39.98100019,116.34440445,80.0415,2.7001,0.2321,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.2895,34.9996,0.0000,30.0000,39.98115742,116.34399432,80.2860,39.98114384,116.34400017,79.9502,1.6533,0.3660,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779127468.3032,0.0000,15.5003,30.0000,39.98100527,116.34441930,77.3199,39.98099994,116.34441008,79.9956,2.8487,0.3647,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779127468.3893,35.4991,0.0000,30.0000,39.98115775,116.34399415,81.4035,39.98114001,116.34399682,80.0948,1.9945,0.2997,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.4032,0.0000,15.0003,30.0000,39.98101482,116.34443881,79.8017,39.98099928,116.34441252,80.0543,2.5476,0.3257,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.4895,35.9999,0.0000,30.0000,39.98112696,116.34399645,80.3793,39.98113334,116.34399852,80.0779,0.9936,0.2158,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779127468.5033,0.0000,14.4995,30.0000,39.98100329,116.34441497,80.4098,39.98099892,116.34441870,80.3594,0.8158,0.4742,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
